edge_id,node_name,time_slot
1403,Michael Chang,1990
1403,Pat Cash,1990
1403,Pete Sampras,1990
1403,Richard Fromberg,1990
1403,Stefan Edberg,1990
1403,Thierry Champion,1990
1403,Thomas Muster,1990
1404,Andre Agassi,1990
1404,Boris Becker,1990
1404,Eduardo Masso,1990
1404,Goran Ivanisevic,1990
1404,Ivan Lendl,1990
1404,Michael Chang,1990
1404,Pete Sampras,1990
1404,Stefan Edberg,1990
1405,Andre Agassi,1990
1405,Goran Ivanisevic,1990
1405,Ivan Lendl,1990
1405,Michael Chang,1990
1405,Stefan Edberg,1990
1406,Boris Becker,1990
1406,Stefan Edberg,1990
1407,Boris Becker,1990
1407,Stefan Edberg,1990
1410,Andre Agassi,1990
1410,Boris Becker,1990
1410,Goran Ivanisevic,1990
1410,Horst Skoff,1990
1410,Ivan Lendl,1990
1410,Michael Chang,1990
1410,Pete Sampras,1990
1410,Stefan Edberg,1990
1412,Andre Agassi,1990
1412,Andrei Cherkasov,1990
1412,Boris Becker,1990
1412,Goran Ivanisevic,1990
1412,Ivan Lendl,1990
1412,John McEnroe,1990
1412,Michael Chang,1990
1412,Pete Sampras,1990
1412,Stefan Edberg,1990
1413,Andre Agassi,1990
1413,Boris Becker,1990
1413,Goran Ivanisevic,1990
1413,Ivan Lendl,1990
1413,John McEnroe,1990
1413,Jonas Svensson,1990
1413,Pete Sampras,1990
1413,Stefan Edberg,1990
1414,Andre Agassi,1990
1414,Andrei Cherkasov,1990
1414,Boris Becker,1990
1414,Ivan Lendl,1990
1414,John McEnroe,1990
1414,Pete Sampras,1990
1414,Stefan Edberg,1990
1415,Andre Agassi,1990
1415,Boris Becker,1990
1415,Ivan Lendl,1990
1415,John McEnroe,1990
1415,Pete Sampras,1990
1415,Stefan Edberg,1990
1416,Boris Becker,1990
1416,Ivan Lendl,1990
1416,Pete Sampras,1990
1416,Stefan Edberg,1990
1417,Boris Becker,1990
1417,Ivan Lendl,1990
1417,Stefan Edberg,1990
1418,Boris Becker,1990
1418,Ivan Lendl,1990
1418,Jakob Hlasek,1990
1418,Stefan Edberg,1990
1419,Andre Agassi,1990
1419,Boris Becker,1990
1419,Ivan Lendl,1990
1419,Jakob Hlasek,1990
1419,Stefan Edberg,1990
1422,Anders Jarryd,1990
1422,Andre Agassi,1990
1422,Boris Becker,1990
1422,Brad Gilbert,1990
1422,Ivan Lendl,1990
1422,Jakob Hlasek,1990
1422,Pete Sampras,1990
1422,Stefan Edberg,1990
1378,Boris Becker,1990
1378,Ivan Lendl,1990
1378,Stefan Edberg,1990
1378,Yannick Noah,1990
1379,Boris Becker,1990
1379,Ivan Lendl,1990
1379,Stefan Edberg,1990
1379,Yannick Noah,1990
1385,Andre Agassi,1990
1385,Boris Becker,1990
1385,Ivan Lendl,1990
1385,Stefan Edberg,1990
1387,Andre Agassi,1990
1387,Boris Becker,1990
1387,Emilio Sanchez,1990
1387,Ivan Lendl,1990
1387,Stefan Edberg,1990
1396,Andre Agassi,1990
1396,Andrei Chesnokov,1990
1396,Andres Gomez,1990
1396,Boris Becker,1990
1396,Guy Forget,1990
1396,Henri Leconte,1990
1396,Ivan Lendl,1990
1396,John McEnroe,1990
1396,Jonas Svensson,1990
1396,Juan Aguilera,1990
1396,Mats Wilander,1990
1396,Pete Sampras,1990
1396,Thierry Champion,1990
1396,Thomas Muster,1990
1399,Andre Agassi,1990
1399,Andrei Chesnokov,1990
1399,Andres Gomez,1990
1399,Boris Becker,1990
1399,Brad Gilbert,1990
1399,Emilio Sanchez,1990
1399,Goran Ivanisevic,1990
1399,Goran Prpic,1990
1399,Ivan Lendl,1990
1399,John McEnroe,1990
1399,Jonas Svensson,1990
1399,Juan Aguilera,1990
1399,Magnus Gustafsson,1990
1399,Mats Wilander,1990
1399,Pat Cash,1990
1399,Pete Sampras,1990
1399,Stefan Edberg,1990
1399,Thierry Champion,1990
1399,Thomas Muster,1990
1400,Andre Agassi,1990
1400,Andrei Chesnokov,1990
1400,Andres Gomez,1990
1400,Boris Becker,1990
1400,Brad Gilbert,1990
1400,Emilio Sanchez,1990
1400,Goran Ivanisevic,1990
1400,Goran Prpic,1990
1400,Ivan Lendl,1990
1400,John McEnroe,1990
1400,Jonas Svensson,1990
1400,Juan Aguilera,1990
1400,Magnus Gustafsson,1990
1400,Mats Wilander,1990
1400,Pat Cash,1990
1400,Pete Sampras,1990
1400,Stefan Edberg,1990
1400,Thierry Champion,1990
1400,Thomas Muster,1990
1408,Andre Agassi,1990
1408,Boris Becker,1990
1408,Goran Ivanisevic,1990
1408,Ivan Lendl,1990
1408,Michael Chang,1990
1408,Pete Sampras,1990
1408,Stefan Edberg,1990
1409,Andre Agassi,1990
1409,Boris Becker,1990
1409,Goran Ivanisevic,1990
1409,Ivan Lendl,1990
1409,Michael Chang,1990
1409,Pete Sampras,1990
1409,Stefan Edberg,1990
1411,Andre Agassi,1990
1411,Boris Becker,1990
1411,Goran Ivanisevic,1990
1411,Guillermo Perez-Roldan,1990
1411,Horst Skoff,1990
1411,Ivan Lendl,1990
1411,Michael Chang,1990
1411,Pete Sampras,1990
1411,Stefan Edberg,1990
1420,Andre Agassi,1990
1420,Boris Becker,1990
1420,Ivan Lendl,1990
1420,Jakob Hlasek,1990
1420,Stefan Edberg,1990
1421,Andre Agassi,1990
1421,Boris Becker,1990
1421,Ivan Lendl,1990
1421,Jakob Hlasek,1990
1421,Stefan Edberg,1990
1423,Anders Jarryd,1990
1423,Andre Agassi,1990
1423,Boris Becker,1990
1423,Brad Gilbert,1990
1423,Ivan Lendl,1990
1423,Jakob Hlasek,1990
1423,Pete Sampras,1990
1423,Stefan Edberg,1990
1424,Anders Jarryd,1990
1424,Andre Agassi,1990
1424,Boris Becker,1990
1424,Brad Gilbert,1990
1424,Goran Ivanisevic,1990
1424,Ivan Lendl,1990
1424,Jakob Hlasek,1990
1424,Michael Chang,1990
1424,Nicklas Kulti,1990
1424,Pete Sampras,1990
1424,Stefan Edberg,1990
1425,Anders Jarryd,1991
1425,Andre Agassi,1991
1425,Boris Becker,1991
1425,Brad Gilbert,1991
1425,Goran Ivanisevic,1991
1425,Guy Forget,1991
1425,Jakob Hlasek,1991
1425,Michael Chang,1991
1425,Michael Stich,1991
1425,Nicklas Kulti,1991
1425,Pete Sampras,1991
1425,Stefan Edberg,1991
1429,Andre Agassi,1991
1429,Boris Becker,1991
1429,Brad Gilbert,1991
1429,Cristiano Caratti,1991
1429,Darren Cahill,1991
1429,Guy Forget,1991
1429,Ivan Lendl,1991
1429,Pete Sampras,1991
1429,Stefan Edberg,1991
1430,Alexander Volkov,1991
1430,Andre Agassi,1991
1430,Boris Becker,1991
1430,Brad Gilbert,1991
1430,Cristiano Caratti,1991
1430,Darren Cahill,1991
1430,Guy Forget,1991
1430,Ivan Lendl,1991
1430,Jakob Hlasek,1991
1430,Kevin Curren,1991
1430,Michael Stich,1991
1430,Pete Sampras,1991
1430,Stefan Edberg,1991
1431,Andre Agassi,1991
1431,Boris Becker,1991
1431,Brad Gilbert,1991
1431,Darren Cahill,1991
1431,Guy Forget,1991
1431,Ivan Lendl,1991
1431,Jakob Hlasek,1991
1431,Michael Stich,1991
1431,Pete Sampras,1991
1431,Stefan Edberg,1991
1432,Andre Agassi,1991
1432,Boris Becker,1991
1432,Brad Gilbert,1991
1432,Cristiano Caratti,1991
1432,Darren Cahill,1991
1432,Guy Forget,1991
1432,Ivan Lendl,1991
1432,Jakob Hlasek,1991
1432,John McEnroe,1991
1432,Michael Stich,1991
1432,Omar Camporese,1991
1432,Pete Sampras,1991
1432,Stefan Edberg,1991
1433,Boris Becker,1991
1433,Brad Gilbert,1991
1433,Darren Cahill,1991
1433,Guy Forget,1991
1433,Ivan Lendl,1991
1433,Jakob Hlasek,1991
1433,Jim Courier,1991
1433,Jonas Svensson,1991
1433,Michael Chang,1991
1433,Michael Stich,1991
1433,Omar Camporese,1991
1433,Pete Sampras,1991
1433,Stefan Edberg,1991
1435,Boris Becker,1991
1435,David Wheaton,1991
1435,Guy Forget,1991
1435,Ivan Lendl,1991
1435,Jim Courier,1991
1435,Richey Reneberg,1991
1435,Stefan Edberg,1991
1437,Andre Agassi,1991
1437,Boris Becker,1991
1437,David Wheaton,1991
1437,Guy Forget,1991
1437,Ivan Lendl,1991
1437,Jim Courier,1991
1437,Richey Reneberg,1991
1437,Stefan Edberg,1991
1438,David Wheaton,1991
1438,Emilio Sanchez,1991
1438,Ivan Lendl,1991
1438,Jim Courier,1991
1438,Stefan Edberg,1991
1439,David Wheaton,1991
1439,Emilio Sanchez,1991
1439,Ivan Lendl,1991
1439,Jim Courier,1991
1439,Martin Jaite,1991
1439,Stefan Edberg,1991
1440,Boris Becker,1991
1440,David Wheaton,1991
1440,Derrick Rostagno,1991
1440,Emilio Sanchez,1991
1440,Ivan Lendl,1991
1440,Jim Courier,1991
1440,Martin Jaite,1991
1440,Michael Stich,1991
1440,Richey Reneberg,1991
1440,Sergi Bruguera,1991
1440,Stefan Edberg,1991
1441,Boris Becker,1991
1441,David Wheaton,1991
1441,Derrick Rostagno,1991
1441,Ivan Lendl,1991
1441,Jim Courier,1991
1441,Magnus Gustafsson,1991
1441,Martin Jaite,1991
1441,Richey Reneberg,1991
1441,Sergi Bruguera,1991
1441,Stefan Edberg,1991
1442,Andre Agassi,1991
1442,Boris Becker,1991
1442,Cristiano Caratti,1991
1442,Darren Cahill,1991
1442,David Wheaton,1991
1442,Derrick Rostagno,1991
1442,Goran Prpic,1991
1442,Guy Forget,1991
1442,Ivan Lendl,1991
1442,Jaime Yzaga,1991
1442,Jan Siemerink,1991
1442,Jim Courier,1991
1442,Karel Novacek,1991
1442,Magnus Gustafsson,1991
1442,MaliVai Washington,1991
1442,Martin Jaite,1991
1442,Michael Chang,1991
1442,Michael Stich,1991
1442,Pat Cash,1991
1442,Patrick McEnroe,1991
1442,Pete Sampras,1991
1442,Richey Reneberg,1991
1442,Sergi Bruguera,1991
1442,Stefan Edberg,1991
1442,Yannick Noah,1991
1443,Alberto Mancini,1991
1443,Andrei Cherkasov,1991
1443,Boris Becker,1991
1443,Cristiano Caratti,1991
1443,Darren Cahill,1991
1443,David Wheaton,1991
1443,Emilio Sanchez,1991
1443,Goran Prpic,1991
1443,Guy Forget,1991
1443,Ivan Lendl,1991
1443,Jaime Yzaga,1991
1443,Jakob Hlasek,1991
1443,Jim Courier,1991
1443,Jose Higueras,1991
1443,Karel Novacek,1991
1443,Magnus Gustafsson,1991
1443,MaliVai Washington,1991
1443,Martin Jaite,1991
1443,Michael Chang,1991
1443,Michael Stich,1991
1443,Petr Korda,1991
1443,Richey Reneberg,1991
1443,Sergi Bruguera,1991
1443,Stefan Edberg,1991
1443,Yannick Noah,1991
1444,Alberto Mancini,1991
1444,Andrei Cherkasov,1991
1444,Boris Becker,1991
1444,Cristiano Caratti,1991
1444,Darren Cahill,1991
1444,David Wheaton,1991
1444,Emilio Sanchez,1991
1444,Goran Prpic,1991
1444,Guy Forget,1991
1444,Ivan Lendl,1991
1444,Jaime Yzaga,1991
1444,Jakob Hlasek,1991
1444,Jim Courier,1991
1444,Karel Novacek,1991
1444,Magnus Gustafsson,1991
1444,MaliVai Washington,1991
1444,Martin Jaite,1991
1444,Michael Chang,1991
1444,Michael Stich,1991
1444,Paolo Cane,1991
1444,Richey Reneberg,1991
1444,Sergi Bruguera,1991
1444,Stefan Edberg,1991
1444,Yannick Noah,1991
1447,Alberto Mancini,1991
1447,Andre Agassi,1991
1447,Boris Becker,1991
1447,David Wheaton,1991
1447,Emilio Sanchez,1991
1447,Jim Courier,1991
1447,Magnus Gustafsson,1991
1447,Michael Chang,1991
1447,Michael Stich,1991
1447,Stefan Edberg,1991
1448,Alberto Mancini,1991
1448,Andre Agassi,1991
1448,Boris Becker,1991
1448,David Wheaton,1991
1448,Emilio Sanchez,1991
1448,Jim Courier,1991
1448,Magnus Gustafsson,1991
1448,Michael Chang,1991
1448,Michael Stich,1991
1448,Stefan Edberg,1991
1451,Alberto Mancini,1991
1451,Andre Agassi,1991
1451,Boris Becker,1991
1451,Darren Cahill,1991
1451,David Wheaton,1991
1451,Emilio Sanchez,1991
1451,Goran Ivanisevic,1991
1451,Guy Forget,1991
1451,Ivan Lendl,1991
1451,Jim Courier,1991
1451,Karel Novacek,1991
1451,Magnus Gustafsson,1991
1451,Martin Jaite,1991
1451,Michael Stich,1991
1451,Sergi Bruguera,1991
1451,Stefan Edberg,1991
1451,Tim Mayotte,1991
1452,Alberto Mancini,1991
1452,Andre Agassi,1991
1452,Boris Becker,1991
1452,David Wheaton,1991
1452,Emilio Sanchez,1991
1452,Jim Courier,1991
1452,Magnus Gustafsson,1991
1452,Michael Stich,1991
1452,Sergi Bruguera,1991
1452,Stefan Edberg,1991
1453,Alberto Mancini,1991
1453,Andre Agassi,1991
1453,Andrei Chesnokov,1991
1453,Boris Becker,1991
1453,David Wheaton,1991
1453,Emilio Sanchez,1991
1453,Jim Courier,1991
1453,Karel Novacek,1991
1453,Magnus Gustafsson,1991
1453,Michael Stich,1991
1453,Petr Korda,1991
1453,Stefan Edberg,1991
1454,Andre Agassi,1991
1454,Andrei Chesnokov,1991
1454,Boris Becker,1991
1454,David Wheaton,1991
1454,Emilio Sanchez,1991
1454,Jim Courier,1991
1454,Karel Novacek,1991
1454,Magnus Gustafsson,1991
1454,Michael Stich,1991
1454,Petr Korda,1991
1454,Stefan Edberg,1991
1455,Andre Agassi,1991
1455,Boris Becker,1991
1455,Guy Forget,1991
1455,Jim Courier,1991
1455,Karel Novacek,1991
1455,Magnus Gustafsson,1991
1455,Michael Stich,1991
1455,Pete Sampras,1991
1455,Stefan Edberg,1991
1456,Boris Becker,1991
1456,David Wheaton,1991
1456,Guy Forget,1991
1456,Jim Courier,1991
1456,Karel Novacek,1991
1456,Magnus Gustafsson,1991
1456,Michael Stich,1991
1456,Pete Sampras,1991
1456,Petr Korda,1991
1457,Boris Becker,1991
1457,Guy Forget,1991
1457,Jim Courier,1991
1457,Karel Novacek,1991
1457,Magnus Gustafsson,1991
1457,Michael Stich,1991
1457,Pete Sampras,1991
1457,Petr Korda,1991
1460,Boris Becker,1991
1460,David Wheaton,1991
1460,Derrick Rostagno,1991
1460,Guy Forget,1991
1460,Ivan Lendl,1991
1460,Jim Courier,1991
1460,Jimmy Connors,1991
1460,Karel Novacek,1991
1460,Magnus Gustafsson,1991
1460,Michael Stich,1991
1460,Pete Sampras,1991
1460,Petr Korda,1991
1460,Stefan Edberg,1991
1460,Thomas Muster,1991
1462,Aaron Krickstein,1991
1462,Alexander Volkov,1991
1462,Boris Becker,1991
1462,Darren Cahill,1991
1462,David Wheaton,1991
1462,Derrick Rostagno,1991
1462,Emilio Sanchez,1991
1462,Gianluca Pozzi,1991
1462,Goran Ivanisevic,1991
1462,Guy Forget,1991
1462,Ivan Lendl,1991
1462,Jakob Hlasek,1991
1462,Jim Courier,1991
1462,Jimmy Connors,1991
1462,John McEnroe,1991
1462,Karel Novacek,1991
1462,Magnus Gustafsson,1991
1462,MaliVai Washington,1991
1462,Michael Stich,1991
1462,Pete Sampras,1991
1462,Petr Korda,1991
1462,Stefan Edberg,1991
1462,Thomas Muster,1991
1463,Boris Becker,1991
1463,David Wheaton,1991
1463,Goran Ivanisevic,1991
1463,Guy Forget,1991
1463,Ivan Lendl,1991
1463,Jakob Hlasek,1991
1463,Jim Courier,1991
1463,Jimmy Connors,1991
1463,Karel Novacek,1991
1463,Magnus Gustafsson,1991
1463,Michael Stich,1991
1463,Pete Sampras,1991
1463,Petr Korda,1991
1463,Richard Krajicek,1991
1463,Stefan Edberg,1991
1464,Guy Forget,1991
1464,Jim Courier,1991
1464,Pete Sampras,1991
1464,Petr Korda,1991
1464,Stefan Edberg,1991
1465,Guy Forget,1991
1465,Jim Courier,1991
1465,Michael Stich,1991
1465,Pete Sampras,1991
1465,Petr Korda,1991
1465,Stefan Edberg,1991
1466,Aaron Krickstein,1991
1466,Boris Becker,1991
1466,Goran Ivanisevic,1991
1466,Guy Forget,1991
1466,Jim Courier,1991
1466,Michael Stich,1991
1466,Pete Sampras,1991
1466,Petr Korda,1991
1466,Stefan Edberg,1991
1467,Aaron Krickstein,1991
1467,Boris Becker,1991
1467,Goran Ivanisevic,1991
1467,Guy Forget,1991
1467,Ivan Lendl,1991
1467,Jim Courier,1991
1467,Jordi Arrese,1991
1467,Magnus Gustafsson,1991
1467,Michael Chang,1991
1467,Michael Stich,1991
1467,Omar Camporese,1991
1467,Pete Sampras,1991
1467,Petr Korda,1991
1467,Stefan Edberg,1991
1468,Aaron Krickstein,1991
1468,Boris Becker,1991
1468,Goran Ivanisevic,1991
1468,Guy Forget,1991
1468,Ivan Lendl,1991
1468,Jim Courier,1991
1468,Magnus Gustafsson,1991
1468,Michael Chang,1991
1468,Michael Stich,1991
1468,Omar Camporese,1991
1468,Pete Sampras,1991
1468,Petr Korda,1991
1468,Stefan Edberg,1991
1470,Aaron Krickstein,1991
1470,Andre Agassi,1991
1470,Boris Becker,1991
1470,Goran Ivanisevic,1991
1470,Guy Forget,1991
1470,Ivan Lendl,1991
1470,Jim Courier,1991
1470,Magnus Gustafsson,1991
1470,Michael Chang,1991
1470,Pete Sampras,1991
1470,Stefan Edberg,1991
1474,Andre Agassi,1991
1474,Boris Becker,1991
1474,David Wheaton,1991
1474,Guy Forget,1991
1474,Ivan Lendl,1991
1474,Jim Courier,1991
1474,Magnus Gustafsson,1991
1474,Michael Chang,1991
1474,Pete Sampras,1991
1474,Stefan Edberg,1991
1427,Andre Agassi,1991
1427,Boris Becker,1991
1427,Guy Forget,1991
1427,Ivan Lendl,1991
1427,Pete Sampras,1991
1427,Stefan Edberg,1991
1428,Andre Agassi,1991
1428,Boris Becker,1991
1428,Guy Forget,1991
1428,Ivan Lendl,1991
1428,Pete Sampras,1991
1428,Stefan Edberg,1991
1434,Boris Becker,1991
1434,Brad Gilbert,1991
1434,Darren Cahill,1991
1434,Guy Forget,1991
1434,Ivan Lendl,1991
1434,Jakob Hlasek,1991
1434,Jim Courier,1991
1434,Jonas Svensson,1991
1434,Michael Chang,1991
1434,Michael Stich,1991
1434,Omar Camporese,1991
1434,Pete Sampras,1991
1434,Stefan Edberg,1991
1436,Boris Becker,1991
1436,David Wheaton,1991
1436,Guy Forget,1991
1436,Ivan Lendl,1991
1436,Jim Courier,1991
1436,Richey Reneberg,1991
1436,Stefan Edberg,1991
1445,Alberto Mancini,1991
1445,Andre Agassi,1991
1445,Boris Becker,1991
1445,Emilio Sanchez,1991
1445,Guy Forget,1991
1445,Ivan Lendl,1991
1445,Jim Courier,1991
1445,Magnus Gustafsson,1991
1445,Michael Chang,1991
1445,Stefan Edberg,1991
1446,Alberto Mancini,1991
1446,Andre Agassi,1991
1446,Boris Becker,1991
1446,Emilio Sanchez,1991
1446,Guy Forget,1991
1446,Ivan Lendl,1991
1446,Jim Courier,1991
1446,Magnus Gustafsson,1991
1446,Michael Chang,1991
1446,Stefan Edberg,1991
1449,Alberto Mancini,1991
1449,Andre Agassi,1991
1449,Boris Becker,1991
1449,David Wheaton,1991
1449,Guy Forget,1991
1449,Jim Courier,1991
1449,Karel Novacek,1991
1449,Magnus Gustafsson,1991
1449,Michael Stich,1991
1449,Michiel Schapers,1991
1449,Stefan Edberg,1991
1449,Tim Mayotte,1991
1450,Alberto Mancini,1991
1450,Andre Agassi,1991
1450,Boris Becker,1991
1450,David Wheaton,1991
1450,Guy Forget,1991
1450,Jim Courier,1991
1450,Karel Novacek,1991
1450,Magnus Gustafsson,1991
1450,Michael Stich,1991
1450,Michiel Schapers,1991
1450,Stefan Edberg,1991
1450,Tim Mayotte,1991
1458,Boris Becker,1991
1458,David Wheaton,1991
1458,Derrick Rostagno,1991
1458,Guy Forget,1991
1458,Ivan Lendl,1991
1458,Jim Courier,1991
1458,Jimmy Connors,1991
1458,Karel Novacek,1991
1458,Magnus Gustafsson,1991
1458,Michael Stich,1991
1458,Pete Sampras,1991
1458,Petr Korda,1991
1458,Stefan Edberg,1991
1459,Boris Becker,1991
1459,David Wheaton,1991
1459,Derrick Rostagno,1991
1459,Guy Forget,1991
1459,Ivan Lendl,1991
1459,Jim Courier,1991
1459,Jimmy Connors,1991
1459,Karel Novacek,1991
1459,Magnus Gustafsson,1991
1459,Michael Stich,1991
1459,Pete Sampras,1991
1459,Petr Korda,1991
1459,Stefan Edberg,1991
1461,Boris Becker,1991
1461,David Wheaton,1991
1461,Derrick Rostagno,1991
1461,Guy Forget,1991
1461,Ivan Lendl,1991
1461,Jim Courier,1991
1461,Jimmy Connors,1991
1461,Karel Novacek,1991
1461,Magnus Gustafsson,1991
1461,Michael Stich,1991
1461,Pete Sampras,1991
1461,Petr Korda,1991
1461,Stefan Edberg,1991
1461,Thomas Muster,1991
1469,Aaron Krickstein,1991
1469,Boris Becker,1991
1469,Goran Ivanisevic,1991
1469,Guy Forget,1991
1469,Ivan Lendl,1991
1469,Jim Courier,1991
1469,Magnus Gustafsson,1991
1469,Michael Chang,1991
1469,Michael Stich,1991
1469,Omar Camporese,1991
1469,Pete Sampras,1991
1469,Petr Korda,1991
1469,Stefan Edberg,1991
1471,Aaron Krickstein,1991
1471,Andre Agassi,1991
1471,Boris Becker,1991
1471,Goran Ivanisevic,1991
1471,Guy Forget,1991
1471,Ivan Lendl,1991
1471,Jim Courier,1991
1471,Magnus Gustafsson,1991
1471,Michael Chang,1991
1471,Pete Sampras,1991
1471,Stefan Edberg,1991
1472,Aaron Krickstein,1991
1472,Andre Agassi,1991
1472,Boris Becker,1991
1472,Guy Forget,1991
1472,Ivan Lendl,1991
1472,Jim Courier,1991
1472,Magnus Gustafsson,1991
1472,Michael Chang,1991
1472,Pete Sampras,1991
1472,Stefan Edberg,1991
1473,Aaron Krickstein,1991
1473,Andre Agassi,1991
1473,Boris Becker,1991
1473,Guy Forget,1991
1473,Ivan Lendl,1991
1473,Jim Courier,1991
1473,Magnus Gustafsson,1991
1473,Michael Chang,1991
1473,Pete Sampras,1991
1473,Stefan Edberg,1991
1475,Andre Agassi,1991
1475,Boris Becker,1991
1475,David Wheaton,1991
1475,Guy Forget,1991
1475,Ivan Lendl,1991
1475,Jim Courier,1991
1475,Magnus Gustafsson,1991
1475,Michael Chang,1991
1475,Pete Sampras,1991
1475,Stefan Edberg,1991
1426,Andre Agassi,1991
1426,Boris Becker,1991
1426,Guy Forget,1991
1426,Ivan Lendl,1991
1426,Pete Sampras,1991
1426,Stefan Edberg,1991
1476,Andre Agassi,1991
1476,Boris Becker,1991
1476,David Wheaton,1991
1476,Goran Ivanisevic,1991
1476,Guy Forget,1991
1476,Ivan Lendl,1991
1476,Jim Courier,1991
1476,Magnus Gustafsson,1991
1476,Michael Chang,1991
1476,Pete Sampras,1991
1476,Stefan Edberg,1991
1477,Andre Agassi,1992
1477,Boris Becker,1992
1477,David Wheaton,1992
1477,Emilio Sanchez,1992
1477,Goran Ivanisevic,1992
1477,Guy Forget,1992
1477,Ivan Lendl,1992
1477,Jaime Yzaga,1992
1477,Jim Courier,1992
1477,Michael Chang,1992
1477,Omar Camporese,1992
1477,Pete Sampras,1992
1477,Stefan Edberg,1992
1481,Boris Becker,1992
1481,David Wheaton,1992
1481,Emilio Sanchez,1992
1481,Goran Ivanisevic,1992
1481,Guy Forget,1992
1481,Jim Courier,1992
1481,John McEnroe,1992
1481,Michael Chang,1992
1481,Omar Camporese,1992
1481,Pete Sampras,1992
1481,Richard Krajicek,1992
1481,Stefan Edberg,1992
1482,Boris Becker,1992
1482,Guy Forget,1992
1482,Jim Courier,1992
1482,John McEnroe,1992
1482,Michael Chang,1992
1482,Omar Camporese,1992
1482,Pete Sampras,1992
1482,Stefan Edberg,1992
1483,Boris Becker,1992
1483,Goran Ivanisevic,1992
1483,Guy Forget,1992
1483,Jim Courier,1992
1483,Michael Chang,1992
1483,Omar Camporese,1992
1483,Pete Sampras,1992
1483,Stefan Edberg,1992
1484,Boris Becker,1992
1484,Goran Ivanisevic,1992
1484,Guy Forget,1992
1484,Jim Courier,1992
1484,Michael Chang,1992
1484,Pete Sampras,1992
1484,Stefan Edberg,1992
1484,Stefano Pescosolido,1992
1485,Andrei Chesnokov,1992
1485,Boris Becker,1992
1485,Goran Ivanisevic,1992
1485,Jim Courier,1992
1485,Michael Chang,1992
1485,Omar Camporese,1992
1485,Pete Sampras,1992
1485,Richard Krajicek,1992
1485,Stefan Edberg,1992
1487,Boris Becker,1992
1487,Jim Courier,1992
1487,Michael Chang,1992
1487,Pete Sampras,1992
1488,Boris Becker,1992
1488,Jim Courier,1992
1488,Michael Chang,1992
1488,Pete Sampras,1992
1490,Boris Becker,1992
1490,Jim Courier,1992
1490,Michael Chang,1992
1490,Pete Sampras,1992
1491,Alberto Mancini,1992
1491,Boris Becker,1992
1491,Carlos Costa,1992
1491,Goran Ivanisevic,1992
1491,Guillermo Perez-Roldan,1992
1491,Jim Courier,1992
1491,Michael Chang,1992
1491,Pete Sampras,1992
1491,Richard Krajicek,1992
1491,Stefan Edberg,1992
1492,Jim Courier,1992
1492,Michael Chang,1992
1493,Jim Courier,1992
1493,Michael Chang,1992
1494,Jim Courier,1992
1494,Michael Chang,1992
1495,Jim Courier,1992
1495,Michael Chang,1992
1495,Stefan Edberg,1992
1496,Jim Courier,1992
1496,Stefan Edberg,1992
1497,Jim Courier,1992
1500,Jim Courier,1992
1501,Jim Courier,1992
1504,Andre Agassi,1992
1504,Andrei Medvedev,1992
1504,Goran Ivanisevic,1992
1504,Jim Courier,1992
1504,Michael Stich,1992
1504,Pete Sampras,1992
1504,Sergi Bruguera,1992
1505,Andre Agassi,1992
1505,Andrei Medvedev,1992
1505,Goran Ivanisevic,1992
1505,Jim Courier,1992
1505,Pete Sampras,1992
1505,Petr Korda,1992
1505,Sergi Bruguera,1992
1505,Wayne Ferreira,1992
1506,Alberto Mancini,1992
1506,Andre Agassi,1992
1506,Andrei Medvedev,1992
1506,Goran Ivanisevic,1992
1506,Ivan Lendl,1992
1506,Jim Courier,1992
1506,Karel Novacek,1992
1506,MaliVai Washington,1992
1506,Marcelo Filippini,1992
1506,Michael Stich,1992
1506,Pete Sampras,1992
1506,Petr Korda,1992
1506,Sergi Bruguera,1992
1506,Shuzo Matsuoka,1992
1506,Stefan Edberg,1992
1506,Thomas Muster,1992
1506,Wayne Ferreira,1992
1507,Andre Agassi,1992
1507,Andrei Medvedev,1992
1507,Goran Ivanisevic,1992
1507,Ivan Lendl,1992
1507,Jim Courier,1992
1507,Jordi Arrese,1992
1507,Karel Novacek,1992
1507,MaliVai Washington,1992
1507,Marc Rosset,1992
1507,Pete Sampras,1992
1507,Petr Korda,1992
1507,Sergi Bruguera,1992
1507,Wayne Ferreira,1992
1508,Andre Agassi,1992
1508,Andrei Medvedev,1992
1508,Goran Ivanisevic,1992
1508,Ivan Lendl,1992
1508,Jim Courier,1992
1508,Jordi Arrese,1992
1508,Karel Novacek,1992
1508,MaliVai Washington,1992
1508,Marc Rosset,1992
1508,Pete Sampras,1992
1508,Petr Korda,1992
1508,Richard Krajicek,1992
1508,Sergi Bruguera,1992
1508,Wayne Ferreira,1992
1510,Andre Agassi,1992
1510,Andrei Medvedev,1992
1510,Goran Ivanisevic,1992
1510,Ivan Lendl,1992
1510,Karel Novacek,1992
1510,Marc Rosset,1992
1510,Pete Sampras,1992
1510,Petr Korda,1992
1510,Richard Krajicek,1992
1510,Sergi Bruguera,1992
1510,Stefan Edberg,1992
1511,Andre Agassi,1992
1511,Andrei Medvedev,1992
1511,Goran Ivanisevic,1992
1511,Ivan Lendl,1992
1511,Karel Novacek,1992
1511,Pete Sampras,1992
1511,Petr Korda,1992
1511,Stefan Edberg,1992
1512,Andre Agassi,1992
